open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1757271600000,4279.24,4294.88,4274.51,4291.32,60108.345,1757275199999,257594698.83778,89467,33089.493,141822318.93784,0
1757275200000,4291.31,4298.83,4279.02,4298.30,43628.983,1757278799999,187026586.77580,67875,19922.527,85418925.23524,0
1757278800000,4298.30,4298.50,4285.00,4286.10,31645.034,1757282399999,135766172.31609,53024,14205.404,60945623.38722,0
1757282400000,4286.10,4309.53,4284.89,4308.00,87184.332,1757285999999,374818434.55344,108861,47154.281,202731500.67188,0
1757286000000,4308.01,4336.05,4295.19,4303.84,182731.950,1757289599999,788908161.99297,194420,89652.490,387129595.35393,0
1757289600000,4303.83,4316.99,4290.00,4296.76,112380.405,1757293199999,483586957.41510,181133,53080.371,228441908.25350,0
1757293200000,4296.76,4300.48,4280.00,4290.33,74534.454,1757296799999,319743125.47994,130430,33560.203,143993892.99467,0
1757296800000,4290.32,4307.44,4276.21,4306.97,111788.582,1757300399999,479958651.98688,155373,55156.647,236877305.25264,0
1757300400000,4306.97,4329.50,4301.92,4310.00,129096.697,1757303999999,557185054.84040,175828,67987.160,293478632.56847,0
1757304000000,4310.00,4312.37,4293.05,4295.61,75062.933,1757307599999,322886880.34731,126001,31094.543,133758249.71820,0
1757307600000,4295.61,4302.69,4287.10,4294.90,65242.616,1757311199999,280077651.73945,96574,29031.703,124643564.36217,0
1757311200000,4294.89,4301.58,4287.00,4290.00,60056.327,1757314799999,257874233.05839,93249,26279.984,112851963.41589,0
1757314800000,4290.00,4310.00,4284.77,4289.82,111530.245,1757318399999,479086073.11913,134757,56381.766,242246604.95875,0
1757318400000,4289.82,4303.00,4285.78,4300.01,95520.007,1757321999999,410270773.34767,127894,51259.815,220156589.59075,0
1757322000000,4300.01,4334.48,4295.24,4317.70,244387.237,1757325599999,1055269613.00586,229151,131357.779,567239039.93113,0
1757325600000,4317.70,4336.82,4313.34,4327.21,162261.563,1757329199999,702190497.31070,182164,78268.199,338723443.81131,0
1757329200000,4327.21,4328.41,4297.36,4310.47,192674.852,1757332799999,830289138.41302,190321,92292.812,397701226.50502,0
1757332800000,4310.46,4321.48,4303.61,4318.79,82241.442,1757336399999,354762849.34901,110510,44141.982,190409521.57056,0
1757336400000,4318.80,4362.02,4313.00,4318.15,431875.107,1757339999999,1873634145.74662,445400,216461.164,939213155.82084,0
1757340000000,4318.14,4358.00,4312.22,4349.20,231987.848,1757343599999,1006418220.44510,281100,121656.189,527892066.83807,0
1757343600000,4349.19,4382.75,4342.56,4369.82,276403.598,1757347199999,1207415763.21042,322744,144604.014,631716727.47995,0
1757347200000,4369.82,4371.88,4332.33,4337.53,197943.475,1757350799999,861103531.73755,233088,94500.124,411082063.08207,0
1757350800000,4337.53,4341.22,4297.52,4309.27,236048.369,1757354399999,1019727859.01672,235089,104597.428,452037362.71328,0
